% Conversion of CEAREX frequency data
% SEACAT sensor: 40
% Data every 1 minutes begining 22:00 04/07/89 , GMT
%Temperature calibration constants:
% .36738E-02 .58023E-03 .10956E-04 .22664E-06 .23576E+04
%Conductivity calibration constants:
% .12942E-04 .50860E+00-.42353E+01 .53138E-03 .43000E+01
%T adjusted:     .000, C adjusted:     .000
%Temp (C), Conductivity (mmho/cm), Salinity (%)
%
  .3356 29.07169 34.69014
  .3487 29.12441 34.70171
  .3544 29.14593 34.69371
  .3553 29.15561 34.68510
  .3581 29.16100 34.68100
  .3647 29.16637 34.68088
  .3647 29.17068 34.67926
  .3619 29.17176 34.67702
  .3666 29.17068 34.67537
  .3731 29.17391 34.67685
  .3731 29.17929 34.67883
  .3741 29.18144 34.67912
  .3750 29.18144 34.67732
  .3731 29.18251 34.67731
  .3750 29.18359 34.67906
  .3835 29.18466 34.67959
  .3797 29.18682 34.67722
  .3947 29.18789 34.67815
  .3985 29.19543 34.67935
  .3957 29.20511 34.68560
  .4154 29.20941 34.68960
  .4144 29.22124 34.69321
  .4707 29.22770 34.69625
  .5016 29.24384 34.68306
  .4969 29.26536 34.67672
  .4801 29.27719 34.67758
